V_rms,I_rms,V_peak,I_peak,Impedance_Z,Fault_Class
0.665256503526793,0.367945129414395,1.00030000537975,0.551144137170253,1.80802691031316,0
0.659221729962478,0.542419883177125,1.08499362142574,1.56049610391881,1.21533250361088,1
0.620576739415853,0.701500135554993,1.02225466933562,2.05421649015871,0.88464110457196,1
0.634019668826565,0.746983708805857,1.00445870808076,2.00986669010802,0.848771951222563,2
0.620618762680841,0.69429257019031,1.00740625635213,1.97794351784052,0.893885222803843,1
0.605432775509402,0.691905798468335,0.994070038886207,1.99109199311787,0.875020706328714,1
0.591606633216148,0.846708369341453,1.00280596411245,2.58754496639119,0.698712751550492,3
0.695574860318959,0.860320989065266,1.14154324511234,2.44775997747859,0.808505267980766,1
0.667003016229513,1.21065876434695,1.07984076153564,3.64709193162962,0.550941755786612,3
0.606097654021185,0.504237517816785,0.981259574149205,1.3532311795429,1.20200586152248,2
0.692074946401694,0.636280028088072,1.15170672327816,1.84828261550183,1.08768754033304,1
0.687593477212214,0.725449066830299,1.11733473263101,2.08907992583258,0.947816408945288,1
0.596779145909005,0.375828663560842,0.95492279230932,1.00310874197049,1.58789793294854,2
0.71468188551095,0.458481999498477,1.06773039410544,0.693712045115454,1.5587969156822,0
0.637031594874285,1.17222525700757,1.0566575581554,3.57291200106166,0.543437404738301,3
0.611438795195945,0.39691992961691,0.962359235358395,1.06338126238699,1.54045491072007,2
0.632789760195978,0.792260982397241,1.05082195425213,2.12546126174929,0.798712767058784,2
0.596337952158953,0.454018619860908,0.96573259885512,1.22122253247255,1.31346295638423,2
0.680858259038628,0.255044794127398,0.989791846629053,0.372330723072433,2.6695529772137,0
0.652758951101571,0.778560331677945,1.10730985342668,2.41828565580456,0.838416865238804,3
0.605482437249965,0.413427173869933,0.979527192484207,1.10559572036457,1.46454082115955,2
0.585004348840857,0.535285598423225,1.00649697061718,1.58760767020713,1.09288061865192,1
0.701333023924894,0.425962162116281,1.08384749119976,0.65484951111814,1.64646402858058,0
0.642255371181826,0.885463856249368,1.0469563895301,2.69929662301465,0.725331295363067,3
0.715642671574796,0.447795712966292,1.04389172148384,0.655688758708044,1.59814185958231,0
0.75330757253691,0.415497302735506,1.11232508717085,0.62107673359069,1.81302202097428,0
0.644343107145138,1.0956270890007,1.04657115935511,3.31128674231372,0.588103858977212,3
0.623282728628121,0.822704374755445,1.00848252818233,2.35533448554665,0.757601381677367,1
0.675171422774187,0.436459568189035,1.06489434286485,1.17124164721335,1.54692421717639,2
0.626726281596266,0.939392156742905,1.01342630465875,2.69396103412802,0.667160791089081,1
0.574641372584192,1.02992012388252,0.952529442957815,3.17431645263029,0.557946972111759,3
0.673048844111817,0.418305897775608,1.15130606903076,1.14448535292053,1.60898337486383,2
0.714606461791498,0.515854752978953,1.16720253454798,1.38068177782992,1.38528349769253,2
0.774913408212594,0.248002881111008,1.19916526158511,0.379166799072435,3.12460194066777,0
0.589958538910074,0.74270132695299,0.972415099586949,2.00207110659972,0.794340501571386,2
0.606818122224761,0.578395300864139,0.985678207738713,1.64793940488184,1.04913900956517,1
0.692158175686363,1.18529718364724,1.12901265577401,3.57605391814933,0.583952785244764,3
0.691902510287722,1.1608267772958,1.19472870868973,3.65145782353435,0.59604234479945,3
0.709093886567057,0.534965355899171,1.12589235263955,1.41495765946192,1.32549248891589,2
0.758838848779882,0.356667192376757,1.10284143382123,0.515319338320526,2.12757645621032,0
0.666077810473125,1.05169397965981,1.09988993430401,3.22431625661217,0.633337444178517,3
0.621729047939092,0.377131624725812,0.990624259631844,1.0090339925831,1.64856871873949,2
0.649357000418643,0.41438661360669,1.03877860056157,1.11541438651144,1.56702801699804,2
0.772121264614349,0.411385107149991,1.15937640464474,0.613535445195199,1.87687734513804,0
0.603672149489426,0.658342678965693,0.946090535897567,1.76571301631492,0.916955943797987,2
0.774973181946928,0.325774409090382,1.16641659254407,0.500417781205739,2.37885721365765,0
0.736079771699768,0.250821247886907,1.0690577350968,0.365553497636275,2.93466699186772,0
0.573967788454029,0.643962543477216,0.937291126134309,1.94921983153911,0.891304786222477,3
0.597924920453272,0.794316635748426,1.02065316492078,2.48192723156103,0.752752920926767,3
0.670912486768841,1.2210319480916,1.085262737108,3.69366434798915,0.549463049148213,3
0.650414272348398,0.682817816047926,1.07802331568817,1.97618686856449,0.952542983675989,1
0.718338976997035,0.282864429437424,1.06314915767043,0.420756623516831,2.53950784451002,0
0.663702304898336,1.39380630646782,1.07846343302229,4.21834084356891,0.476179384207914,3
0.637850780758554,0.371551346755907,0.951084378212558,0.55608525855664,1.71671848214053,0
0.667654911308211,0.655736248428276,1.06967656718572,1.87829111106963,1.01817444854399,1
0.714765767770872,0.671930566360347,1.15114721196934,1.7822582294199,1.06374786295953,2
0.668863225825657,1.11084753203491,1.10221363063882,3.35509079439068,0.602119196755292,3
0.664119196961387,0.761637468595749,1.06286741372172,2.03913906697105,0.871961205144797,2
0.661186183684326,0.71514172318918,1.03912952238256,1.90583398483383,0.924551368901253,2
0.672174185435435,0.333929457721843,0.99079502160045,0.487466206137652,2.01291667139672,0
0.607912414354318,0.747828859021291,1.00679241233329,2.02526166421595,0.812902035163336,2
0.636277441394354,0.675620999690536,1.00856822951723,1.80194205635081,0.941765427540543,2
0.722687168890463,0.339906181587772,1.05261305861586,0.493289293532706,2.12613092054911,0
0.657183229179655,0.913279573379535,1.06230114199259,2.6089179087676,0.719585249413322,1
0.653224542290402,0.416316324115311,1.06823923508645,1.12405492143159,1.56905443144488,2
0.605612840148659,0.861759927178772,0.989125620235505,2.61894526426606,0.702762008636561,3
0.595116563135662,0.40189762590705,0.96750781668952,1.08503990690577,1.48076287096662,2
0.650827142375401,0.717586220947441,1.02667170330631,1.90875493143928,0.906965903763035,2
0.648600348337862,0.666821327558995,1.05067678549029,1.89977832980646,0.972673411689981,1
0.751681177806895,0.304894919402847,1.13988294723154,0.461100765518484,2.46536975397735,0
0.612537210477405,1.21349104923168,1.00503575442987,3.68302620169783,0.504772331112701,3
0.633809502287636,0.734501693619347,1.02592948736805,2.1002577273513,0.862909704475646,1
0.58677319413393,0.485267280423618,0.957644229504524,1.39719490188048,1.20917277680236,1
0.719078144245253,0.324863539186348,1.06281482979266,0.482799246844773,2.21347071627531,0
0.572519060712311,0.632697050775115,0.935311728793265,1.83343875307636,0.904885134403244,1
0.649868432058999,0.325598773937886,0.986018389894561,0.488248059741701,1.99591180362113,0
0.692543975575316,0.336124719092607,1.01551695723687,0.498493921384091,2.06037186754076,0
0.677099598165346,1.22054833349653,1.15278029447055,3.7772102725936,0.55474988153543,3
0.699783601312231,0.348523350284283,1.03035918281566,0.516062855362517,2.00784708655632,0
0.591117023062825,0.450942705527379,0.992581733342534,1.22688578346938,1.3108443821641,2
0.70852166656416,0.415246030669003,1.03195505521984,0.607745395159291,1.70626546184488,0
0.635863764872709,0.672440434374149,1.02517714419819,1.79013787053614,0.945604676286072,2
0.679669031834602,1.37012808916811,1.15539727581245,4.25794314920034,0.496062040582813,3
0.620562189794943,0.672446495956467,0.978586861287341,1.78973619625326,0.92284110436351,2
0.732019424398277,0.486227654874411,1.09849459626117,0.73271255337554,1.50550449271105,0
0.64081291165293,1.250093847782,1.09773626832161,3.87754196144484,0.512611433276367,3
0.657936019587112,0.49466238667051,0.997357870285431,0.750314144091108,1.33006815809749,0
0.584360191095003,0.771119311014381,0.950732094651857,2.34483547387343,0.757806768604367,3
0.642422041224156,1.38850875705364,1.04671841994634,4.19732264503444,0.462670167033862,3
0.690499205588167,0.961182429440172,1.1302066589596,2.75723336884,0.718384425322791,1
0.670728269703007,0.513491893360082,1.07613205443257,1.38186830711769,1.3062075023357,2
0.651935621160521,0.774641862853319,1.06672077725533,2.23986684897203,0.841595078742716,1
0.654293920486556,0.443657783706731,0.975401253781383,0.664268180638142,1.47476832312433,0
0.686487599114993,0.63422036664543,1.12371364814291,1.80878652343743,1.082410078276,1
0.63815892045375,0.484869112408524,1.00883269726261,1.29693177514965,1.31614406440477,2
0.677657147947601,1.04936228704095,1.11115097856045,3.18109262509935,0.645779356221331,3
0.59705705457719,0.523812200040674,0.946125565527789,1.40086266107271,1.13982819549188,2
0.659581017530362,0.446120852183417,1.03267684714765,0.672808895953973,1.47847726871533,0
0.59564841974525,0.672173883631921,0.97541704506158,1.91820131126762,0.886150961974092,1
0.594429796354443,0.509005731867726,0.993036924307597,1.47172140509934,1.1678230544678,1
0.597330818565276,0.790008997024304,0.973624913707197,2.27004258446595,0.756105392102904,1
0.687925565986275,0.726630146141634,1.12179446815168,2.07666937395926,0.946732836376637,1
0.575470024078648,0.933272724672398,0.933542522296027,2.83604184338842,0.61661440675473,3
0.624876202905767,0.425086007107722,1.05899044012309,1.24127717364598,1.46999600659969,1
0.731921211951236,0.25153149348076,1.09650345858166,0.376834359079482,2.90984755815344,0
0.603086681226543,0.867231565920526,1.00791620424156,2.50742877614872,0.695415168809298,1
0.761888136749945,0.235992964310121,1.17558231335279,0.360240077031038,3.22842212925727,0
0.608366551901626,0.435271548463155,0.985849791305636,1.19935439902307,1.39766809106071,2
0.665734674366068,0.312313758896776,1.01003034303893,0.46694186001093,2.13161451837152,0
0.688689055144078,1.27138776230464,1.1385412913657,3.87791008992972,0.541682509365344,3
0.663932750240698,1.11737660246999,1.12526630848828,3.45487939568913,0.594188346690551,3
0.596690666933567,0.984678033137841,0.98130631168667,3.00527529023299,0.605974786557722,3
0.664816490937029,0.855026540933187,1.0779342642456,2.58427819448545,0.777538101534648,3
0.596704923353601,0.618091506760223,0.931823767099566,1.64638408259563,0.965397439424194,2
0.736548531559737,0.250226723457839,1.06736105191797,0.367227131575193,2.94351289849719,0
0.635426994533148,1.38957287164083,1.05588363081133,4.21531634272169,0.457281910304507,3
0.688386483270426,0.646689690221024,1.07785716369292,1.72265490504547,1.06447563523012,2
0.701128836529918,0.259176243434777,1.02182409122644,0.378108203182953,2.70520986811236,0
0.610094456035913,0.661614692866341,0.972675156709065,1.75851399956601,0.922128151756467,2
0.682254019119949,0.96471408738814,1.16444836838759,2.81124260248266,0.707207783975969,1
0.64491242972941,0.625068102975896,1.0563455338076,1.89215527543443,1.0317458128374,3
0.590654282301869,0.410345923557308,0.935990540770884,1.10252634338385,1.43940224330543,2
0.633793279748697,0.652566192051036,1.07058605136153,1.88078985197343,0.971230683167917,1
0.741907162620512,0.405790009608574,1.08894794571025,0.597699151241613,1.82829866865744,0
0.597217902166046,0.936510786936574,1.00471905373495,2.71717109910451,0.637704629559022,1
0.681588268679956,0.285107152381246,1.02288973286716,0.421718096396721,2.39063058347254,0
0.598959981001406,0.652041956075536,0.995940356193715,2.00836293355878,0.918589757653972,3
0.642845338748804,0.771853165673276,1.0461813888318,2.33787339194155,0.832858546780091,3
0.710990965244413,0.377150477238038,1.15877828431406,1.02178890842757,1.88516022912373,2
0.632009253929442,0.699117358997243,1.06473213211031,2.03095585620518,0.904008950409975,1
0.678150074286527,0.779971407389901,1.07751794297765,2.07779809370911,0.869453929217685,2
0.641205208354421,0.356689510295332,0.931003330674957,0.527375287427409,1.79765143688156,0
0.722262017098975,0.356957847076894,1.0876318217257,0.532337727924859,2.02337614829697,0
0.693147843058944,0.431765994155901,1.00880174648809,0.635795365915417,1.60537477954757,0
0.57289219296035,0.826646370849192,0.926468285548121,2.35536643145045,0.693030926078956,1
0.695365666292598,0.275925331449849,1.07400440246504,0.415918681689483,2.52011347608188,0
0.664549837653121,0.446880942677428,1.03342049467126,0.68945630886163,1.48708142842284,0
0.650209085210233,0.433038320347501,1.05531442585195,1.17265211283315,1.50150126018224,2
0.771571311349936,0.41029881798014,1.20635331027388,0.64806871648466,1.88050610197268,0
0.764792338551892,0.22571036014587,1.1400585682958,0.339916811013552,3.38836440513065,0
0.775073880737121,0.422872268719066,1.14341989677758,0.617180006830149,1.83287509065048,0
0.612582378967402,0.916034117326665,0.991664068312318,2.63239711034002,0.668732417983218,1
0.657229548740438,0.713151986618405,1.06216575538934,1.95726910461432,0.921582831556041,2
0.69486337685653,0.489356663677712,1.05802420926979,0.735436411253811,1.41994992299572,0
0.618721858373332,0.880818489521102,1.00150921575889,2.52664369733245,0.70243888303349,1
0.576579787788666,1.28112171422667,0.957043168222715,3.90187669190869,0.450058203937715,3
0.637192273149862,0.944624010133777,1.05699769523058,2.87783280903252,0.674545207160695,3
0.698192377830273,0.441422549596358,1.04368719853835,0.65838537191529,1.58168357458207,0
0.644044340894713,0.844564638253751,1.04376661762415,2.41588354881956,0.76257464396297,1
0.575536899294165,0.816423956711028,0.936837559540356,2.47931468486228,0.704947704701137,3
0.673947531084345,0.451306126466192,1.07759250324824,1.20212822465894,1.49332348540885,2
0.615928548440132,1.27313780196481,1.00707963930353,3.89613581881028,0.483787429532098,3
0.675469711513786,0.903662215764944,1.1029787266003,2.58457208604735,0.747479480994483,1
0.700019071483551,0.31736382514472,1.05427910995832,0.467557304379452,2.20572355857124,0
0.655739310866192,0.405626879228818,0.954870551561628,0.591262827386365,1.61660315881859,0
0.722861101590767,0.262624449150074,1.09493205690584,0.405546382196588,2.75244118165295,0
0.687830272111973,0.267683195115863,1.00728914813496,0.396303467085328,2.56955877359235,0
0.590311467696301,1.30558319039168,1.0012823783383,4.1032925713312,0.452143547724185,3
0.629602680105403,1.20396682732485,1.059133011263,3.67330686442368,0.522939787771858,3
0.622660798126006,0.934224766914253,1.02362362990249,2.84609949154738,0.666499276917456,3
0.585396199326881,0.628119264418354,0.962051776592446,1.8318522851067,0.931981075103451,1
0.605660168804807,0.784773427830422,1.01016151999268,2.30412585749103,0.771763384899287,1
0.7065576885793,0.651740979172871,1.11738479235168,1.73057803114299,1.08410645801272,2
0.687996055520125,0.490174063439361,1.12248382060022,1.40384034435455,1.40357212521733,1
0.754494466847586,0.416466655715334,1.1114449141964,0.607813572959113,1.81165201305165,0
0.581348761596486,0.529027223643901,0.937489963744834,1.50822483026783,1.09889933204736,1
0.689116701471011,0.4132819357268,1.02856358501538,0.614862616793193,1.66742113428692,0
0.584721310612176,0.660541505833542,0.98695084834019,1.88660969990208,0.885213753010964,1
0.692508510382361,0.450572133254474,1.0219304167861,0.667207682042193,1.53695029568318,0
0.640435974978579,0.692274002747711,1.08564743905432,2.00952216157898,0.925117868530024,1
0.693585321046653,0.364551975083829,1.0787316273947,0.55059376877999,1.90256387535217,0
0.668530029107139,0.40118385629469,1.05393549056022,1.07599881257203,1.66638899404536,2
0.619229853066653,0.842376532732038,1.05115331144968,2.41729652626011,0.735097778615176,1
0.620748746174377,0.644034328569823,1.06135124749929,1.98464573147513,0.963842694084566,3
0.706352952083903,0.714835878015915,1.14065283393548,1.9191139163927,0.988131661651872,2
0.688119349178957,0.919707160567579,1.12812701341435,2.78481327160005,0.748193153743789,3
0.633951500490574,0.632227994713309,1.03862123213281,1.80841967293172,1.00272449664863,1
0.593084768541267,0.655457047630873,1.00811298391717,2.02044007905261,0.904840165873236,3
0.712171466025469,0.317085507516913,1.03596874127233,0.460453834694201,2.24598476801313,0
0.611562849563272,0.427822295093619,0.998286921019886,1.25566058178157,1.42947533847928,1
0.646459703049197,0.951757295966418,1.04897663057715,2.9071397171525,0.679226759345218,3
0.67307974680128,0.362341146018167,0.997483714153099,0.538463694847775,1.85758061599473,0
0.589801725567615,0.95340750569925,0.969218230214891,2.90954330494149,0.618624358857635,3
0.697436949333927,0.299497825494833,1.05251147875013,0.458087687628943,2.32868008140472,0
0.634454021055079,0.633704544242968,1.05190219982222,1.71243374720723,1.00118111135197,2
0.586670950377145,0.406381229569643,0.933234864677899,1.08618813316565,1.44364321982885,2
0.667709457104798,0.808690859368068,1.09913568703759,2.45577287737594,0.825666104301536,3
0.770393031311336,0.285284978040952,1.14742484667769,0.425902783943952,2.70042375234,0
0.680001948846993,1.00070340898053,1.12085888572684,3.01841571197816,0.679523286541476,3
0.676393156102201,1.19837745069452,1.10196422408639,3.63347345418754,0.564423664085577,3
0.69004813079786,1.11089567954076,1.1234152056893,3.35490428967094,0.621163195017488,3
0.761708574299169,0.443932150822917,1.14483017409768,0.653972645988087,1.71581818768703,0
0.694065371018262,0.465592794458607,1.07309693594388,0.714472939958094,1.49071009811315,0
0.663624275152984,0.749780029820236,1.10809795979392,2.17020799304413,0.885090778186388,1
0.593590854443214,0.622700196694926,0.994787647443958,1.78767704165964,0.953251507454588,1
0.602352282303485,0.931902082985927,0.979423283198878,2.67319308139937,0.646367946732699,1
0.638652440035487,0.615098829034695,1.01818953451647,1.63551765438794,1.03829071296891,2
0.613796394843485,0.598450727260458,0.989778070522361,1.71041358405293,1.02564061040189,1
0.641752027043554,1.09345025126984,1.06153349253375,3.32690531414269,0.586905018672097,3
0.738927639932003,0.241657863515257,1.08038899654536,0.350313383380361,3.05773034426834,0
0.685872694801434,0.413956535746454,1.04098180703403,0.622342546927354,1.65686727640955,0
0.614623535855283,0.931330391150592,1.00659571267667,2.81814580742307,0.659940749013045,3
0.628373765539546,0.96408380290386,1.04068060111999,2.82674255170705,0.651782668544157,1
0.604843305409864,0.933275494022897,0.983362213783835,2.66736966946116,0.648085866603884,1
0.68196103780372,0.36419334479889,1.07292610390435,0.970137815086468,1.87251956968278,2
0.762364836377527,0.313609766376087,1.16842879974725,0.477448322537963,2.43092686257871,0
0.774283695626422,0.339233013096697,1.13657136548395,0.505822195027809,2.28244711831333,0
0.716210130557592,0.48635136755807,1.04997716652998,0.718541611949391,1.47261569662674,0
0.645870567249403,1.16597771472304,1.04995527278621,3.56831937716917,0.553929980962662,3
0.654294217536917,0.630703124664058,1.07265483896428,1.81633482731933,1.03740278832872,1
0.652288524303593,0.376962764163678,1.03812658004159,1.0179791214775,1.73037460444174,2
0.588117586957547,0.531917156850929,0.936675825191447,1.41323914569346,1.10565428042414,2
0.63487428860541,0.637153944208737,1.03848118637261,1.92497265914048,0.996420563594371,3
0.666574250825595,0.667340328532622,1.06232589775433,1.78236851495964,0.998850546677944,2
0.596012966921886,0.971516781716154,0.989479057136391,2.95745995527294,0.613486421081299,3
0.69280998832222,0.453517699506747,1.03451389874959,0.672537963926654,1.52763268433194,0
0.60555171948187,0.857712606820318,1.00722816472598,2.46695642574768,0.706006893987316,1
0.680545821199329,0.685262488450373,1.11556814215923,2.10139243550326,0.993115542662703,3
0.758229715463614,0.292181285170121,1.13267660662975,0.434965250597492,2.59505710629287,0
0.594961527617321,0.623366386468067,0.974299317230998,1.79567577188651,0.954431592881863,1
0.697990094580237,0.544709187073611,1.1543795832019,1.4793094428186,1.28139717439489,2
0.700624776543046,0.370549057660067,1.04765743754932,0.546307556006037,1.89076957906125,0
0.596181837481084,0.79292775692196,0.935734694811655,2.10812043500927,0.751873144058212,2
0.680252670817245,0.697124460681002,1.06895212031438,1.8483884954258,0.975796623684818,2
0.602187766566901,0.541138868014977,0.981116783491285,1.55756078785107,1.1128135296626,1
0.67530097937164,0.628418359065281,1.10129087897347,1.80375924949168,1.07460244441879,1
0.676795647529702,0.798143465402873,1.11575779802037,2.42830034590921,0.847961336408041,3
0.630236746651365,0.976519991531376,1.03118848734583,2.95436471269158,0.645389860655253,3
0.619368085206561,0.787110376349829,1.03463522553391,2.38188673732859,0.786887477193933,3
0.644891781021515,0.2504868038608,0.956363822177208,0.371127828038034,2.57454363478667,0
0.665000696794027,0.381605362568732,1.04244298067778,0.583629718030212,1.74263524412346,0
0.673501100668236,0.315698492821764,1.0435451559512,0.506452024803391,2.1333613641517,0
0.669188795062209,0.683037847838088,1.07650205123633,1.82392484051467,0.979722891575324,2
0.589209484316505,0.453287369757623,0.992642686801742,1.3155881997657,1.29985572899556,1
0.621107552461401,0.769992126821927,1.03178644363647,2.088664830008,0.80664038525248,2
0.60947024587988,0.799852184552466,1.04373011476003,2.33762546412317,0.761977644961045,1
0.718857444516871,0.405548474381926,1.09587536639662,0.617684481343608,1.77255178449544,0
0.657657706334961,0.292809599902126,0.990903869667444,0.436048832413023,2.24601741383266,0
0.612872056845081,0.69289572289804,1.0088309086424,1.89754292282824,0.884507079614613,2
0.745700026891278,0.226952098135062,1.1020128471542,0.337262483850738,3.28570102377499,0
0.60929528093533,0.832626718236943,0.983096340064297,2.54011307546306,0.73177395802471,3
0.602263799614376,0.469070258945332,0.989583479587882,1.26568650837386,1.2839494812974,2
0.578105459413989,0.97053766589191,0.933141035385322,2.79344944144804,0.595654227627005,1
0.705202194904494,0.323597062018731,1.08266290292175,0.489188436281839,2.17925345567636,0
0.70200199515744,0.55687443219496,1.16399344051828,1.49180924748421,1.26060866501231,2
0.69320445233097,0.705760977120237,1.13582866939589,2.14632165822951,0.982207138955678,3
0.678331425409919,0.692366420623572,1.11608544733182,2.10342273381247,0.979727533682893,3
0.681943399833054,0.478344130929269,1.08965300259796,1.27980539667443,1.42563048255192,2
0.674521157219616,0.41027009769793,1.08528439398127,1.09747983411101,1.64408646137741,2
0.602947140677649,0.609215372785391,0.96963491182725,1.62136116637329,0.989709350589055,2
0.663620391312433,0.750271952072395,1.09874556088402,2.29511366915391,0.884505285015791,3
0.575249065915066,0.460189434360856,0.96579067680732,1.3473908011281,1.25002395304894,1
0.642594645998322,0.461898803215777,1.02335554003504,1.23505073753965,1.39119922010041,2
0.77660718321902,0.254564392261163,1.19192213150369,0.374356509502869,3.05071783843377,0
0.660173007495022,0.414416184238327,0.980089245889077,0.633783544262945,1.59301552301307,0
0.652520887572545,1.20663869988551,1.06580162613832,3.64397480760836,0.540775251829073,3
0.630709410975357,0.625260423071909,1.03576039411481,1.78424332126669,1.00871313614181,1
0.775071414321643,0.459782326479315,1.14478605752673,0.669667320353804,1.68573188648787,0
0.589350949677528,0.485528708463245,0.959502512279406,1.28825187100734,1.21383087255956,2
0.606528913920138,0.875914691886829,0.983769319480632,2.65541863155942,0.692451247920448,3
0.66934113874674,0.745727829055185,1.10500779712584,2.15056811482768,0.897566397687447,1
0.612327855346692,0.636968064810827,0.986611718638148,1.8186444291682,0.961314903932652,1
0.68415276699668,0.567884960632864,1.09634086104933,1.50954978349317,1.20473618723422,2
0.76793158849564,0.299560744689753,1.12894439376296,0.44525939495872,2.56351687793434,0
